s,t,V_theoretical,mc_mean,mc_std,mc_p50,mc_p90,mc_p99,success_rate
5,24,4.8166608810424805,5.090000152587891,3.8522589206695557,4.0,10.0,19.0,1.0
5,25,6.0929460525512695,6.150000095367432,4.613621234893799,5.0,12.0,23.010000228881836,1.0
5,26,4.200455188751221,4.1539998054504395,2.908656597137451,3.0,8.0,14.010000228881836,1.0
5,27,5.576873779296875,5.552999973297119,4.157786846160889,4.0,11.0,19.0,1.0
5,28,3.9512810707092285,4.021999835968018,2.7837953567504883,3.0,8.0,14.0,1.0
5,29,5.502922534942627,5.486999988555908,3.875542640686035,4.0,10.0,19.0,1.0
5,30,4.5646281242370605,4.448999881744385,3.428614854812622,3.0,8.100000381469727,18.0,1.0
5,31,3.69067645072937,3.628000020980835,2.558049201965332,3.0,7.0,12.0,1.0
5,32,4.76092529296875,4.706999778747559,3.3146870136260986,4.0,9.0,16.0,1.0
5,33,5.71036958694458,5.563000202178955,4.234622955322266,4.0,11.0,20.010000228881836,1.0
5,34,3.5291123390197754,3.503000020980835,2.3600828647613525,3.0,7.0,11.0,1.0
5,35,5.069892883300781,4.934999942779541,3.5562305450439453,4.0,10.0,17.0,1.0
5,36,3.6921868324279785,3.7149999141693115,2.752049207687378,3.0,7.0,14.0,1.0
5,37,5.215448379516602,5.317999839782715,3.7111825942993164,4.0,10.0,17.010000228881836,1.0
5,38,4.296355247497559,4.3460001945495605,3.063377857208252,4.0,9.0,14.010000228881836,1.0
5,39,4.237651824951172,4.160999774932861,3.188899278640747,3.0,8.0,16.010000228881836,1.0
5,40,4.03592586517334,4.01200008392334,3.0495665073394775,3.0,8.0,14.0,1.0
5,41,5.848151206970215,6.072999954223633,4.8124494552612305,5.0,12.0,25.010000228881836,1.0
5,42,3.803483247756958,3.7890000343322754,2.878277063369751,3.0,7.0,14.010000228881836,1.0
5,43,5.162389755249023,5.1020002365112305,3.648780107498169,4.0,10.0,17.010000228881836,1.0
5,44,3.940486431121826,3.885999917984009,2.643294095993042,3.0,7.0,13.0,1.0
5,45,5.715677738189697,5.664999961853027,4.486510276794434,4.0,12.0,23.0,1.0
5,46,4.413458347320557,4.254000186920166,2.8073980808258057,3.0,8.0,14.0,1.0
5,47,4.410431385040283,4.39900016784668,2.8774638175964355,4.0,8.0,15.0,1.0
5,48,4.39764928817749,4.410999774932861,2.7640693187713623,4.0,8.0,13.0,1.0
5,49,5.367921352386475,5.440999984741211,3.5953469276428223,5.0,10.0,17.0,1.0
5,50,3.858863353729248,4.0279998779296875,2.3463199138641357,3.0,7.099999904632568,11.010000228881836,1.0
5,51,5.17921781539917,4.954999923706055,3.2556064128875732,4.0,9.0,15.010000228881836,1.0
5,52,4.304401397705078,4.283999919891357,2.924610137939453,4.0,8.0,14.020000457763672,1.0
5,53,5.516077041625977,5.478000164031982,3.4388246536254883,5.0,10.0,17.010000228881836,1.0
5,54,3.943446636199951,4.01800012588501,2.324580669403076,4.0,7.0,11.010000228881836,1.0
5,55,4.038435935974121,4.073999881744385,2.444283962249756,3.0,7.0,12.0,1.0
5,56,4.058032035827637,3.9800000190734863,2.474186658859253,3.0,7.0,12.0,1.0
5,57,4.714925765991211,4.791999816894531,2.6349072456359863,4.0,8.0,13.0,1.0
5,58,3.5975465774536133,3.6619999408721924,2.0566370487213135,3.0,6.0,11.0,1.0
5,59,4.714643478393555,4.7729997634887695,2.9932374954223633,4.0,9.0,15.010000228881836,1.0
5,60,3.634319305419922,3.760999917984009,2.3293516635894775,3.0,7.0,12.0,1.0
5,61,4.559345245361328,4.427999973297119,2.4345054626464844,4.0,8.0,12.010000228881836,1.0
5,62,3.7032508850097656,3.7869999408721924,2.1912624835968018,3.0,6.0,11.0,1.0
5,63,4.28645658493042,4.314000129699707,2.599116086959839,4.0,8.0,13.0,1.0
5,64,1.642211675643921,1.6519999504089355,0.7147699594497681,2.0,3.0,4.0,1.0
6,0,39.87037658691406,41.04100036621094,29.475910186767578,34.0,78.0999984741211,140.0800018310547,1.0
6,1,27.217180252075195,27.39900016784668,20.675729751586914,22.0,56.0,96.02999877929688,1.0
6,2,17.377046585083008,17.378000259399414,15.143219947814941,13.0,38.099998474121094,69.01000213623047,1.0
6,3,15.275893211364746,15.442999839782715,13.444357872009277,11.0,33.0,61.0099983215332,1.0
6,4,7.676398277282715,7.322999954223633,7.164961338043213,5.0,17.0,32.0099983215332,1.0
6,5,6.452582836151123,6.215000152587891,6.126889228820801,4.0,14.0,28.020000457763672,1.0
6,7,3.1987032890319824,3.1630001068115234,3.354166269302368,2.0,7.0,17.0,1.0
6,8,3.606410264968872,3.8299999237060547,3.379511833190918,3.0,8.0,16.0,1.0
6,9,5.1261420249938965,5.126999855041504,4.586814880371094,4.0,11.0,21.0,1.0
6,10,3.3792989253997803,3.3380000591278076,2.6426796913146973,3.0,7.0,13.0,1.0
6,11,4.7604827880859375,4.980000019073486,4.04741907119751,4.0,10.0,19.0,1.0
6,12,3.3003756999969482,3.2100000381469727,2.477882146835327,2.0,7.0,12.0,1.0
6,13,4.554270267486572,4.664999961853027,3.7178993225097656,4.0,10.0,17.010000228881836,1.0
6,14,3.6212496757507324,3.7170000076293945,2.791578531265259,3.0,7.0,14.0,1.0
6,15,4.162255764007568,4.317999839782715,3.3278934955596924,3.0,9.0,16.0,1.0
6,16,4.427878379821777,4.548999786376953,3.4770102500915527,4.0,9.0,18.0,1.0
6,17,5.656588554382324,5.629000186920166,4.618371963500977,4.0,12.0,22.010000228881836,1.0
6,18,5.093374729156494,5.126999855041504,3.5604593753814697,4.0,10.0,17.0,1.0
6,19,6.74495792388916,6.709000110626221,5.28093957901001,5.0,13.0,27.0,1.0
6,20,4.8601603507995605,4.755000114440918,3.5573830604553223,4.0,10.0,17.0,1.0
6,21,6.389535427093506,6.52400016784668,4.834193229675293,5.0,13.0,25.0,1.0
6,22,5.453669548034668,5.3979997634887695,3.95241641998291,4.0,11.0,19.0,1.0
6,23,4.887365818023682,4.797999858856201,3.2889504432678223,4.0,9.0,16.0,1.0
6,24,4.8485589027404785,4.938000202178955,3.6913623809814453,4.0,10.0,18.0,1.0
6,25,6.035274982452393,6.105999946594238,4.968376159667969,5.0,12.100000381469727,25.0,1.0
6,26,4.165044784545898,3.934999942779541,2.582397222518921,3.0,8.0,13.0,1.0
6,27,5.665693759918213,5.59499979019165,3.9720242023468018,5.0,11.0,20.0,1.0
6,28,3.9918277263641357,3.865000009536743,2.4291510581970215,3.0,7.0,12.0,1.0
6,29,5.523710250854492,5.421000003814697,4.028369426727295,4.0,11.0,19.010000228881836,1.0
6,30,4.578334331512451,4.749000072479248,3.6466424465179443,4.0,10.0,16.0,1.0
6,31,3.8267648220062256,3.928999900817871,2.624873161315918,3.0,7.0,13.010000228881836,1.0
6,32,4.793519496917725,4.763000011444092,3.557081699371338,4.0,9.0,19.0,1.0
6,33,5.719748497009277,5.511000156402588,4.11167573928833,4.0,11.0,19.0,1.0
6,34,3.6413393020629883,3.6630001068115234,2.4870526790618896,3.0,7.0,12.0,1.0
6,35,5.108554363250732,4.992000102996826,3.668778419494629,4.0,10.0,17.010000228881836,1.0
6,36,3.7063755989074707,3.7149999141693115,2.6932833194732666,3.0,7.0,13.010000228881836,1.0
6,37,5.225107192993164,5.1620001792907715,3.6657543182373047,4.0,10.0,18.0,1.0
6,38,4.2338762283325195,4.138000011444092,3.0634875297546387,3.0,8.0,14.0,1.0
6,39,4.090038299560547,4.168000221252441,3.2514266967773438,3.0,8.0,16.0,1.0
6,40,4.243497371673584,4.145999908447266,3.078097343444824,3.0,8.0,15.0,1.0
6,41,5.871641635894775,5.776000022888184,4.453967094421387,4.0,12.0,20.010000228881836,1.0
6,42,3.8347809314727783,3.9110000133514404,2.7898170948028564,3.0,8.0,13.010000228881836,1.0
6,43,5.209564208984375,5.178999900817871,3.724642038345337,4.0,10.0,19.010000228881836,1.0
6,44,3.909780263900757,3.98799991607666,2.8698179721832275,3.0,8.0,14.0,1.0
6,45,5.732411861419678,5.869999885559082,4.1714630126953125,5.0,11.0,21.010000228881836,1.0
6,46,4.440677642822266,4.395999908447266,2.9064037799835205,4.0,8.0,15.0,1.0
6,47,4.291818618774414,4.291999816894531,2.9391727447509766,4.0,8.0,15.0,1.0
6,48,4.339292049407959,4.210999965667725,2.873408794403076,3.5,8.0,16.0,1.0
6,49,5.299726963043213,5.388999938964844,3.692923069000244,4.0,10.0,19.0,1.0
6,50,3.9256274700164795,3.9539999961853027,2.535327196121216,3.0,7.0,14.0,1.0
6,51,5.297576904296875,5.304999828338623,3.4825241565704346,4.0,10.0,18.0,1.0
6,52,4.336633205413818,4.2820000648498535,2.8744523525238037,3.0,8.0,15.0,1.0
6,53,5.566676139831543,5.484000205993652,3.539172887802124,5.0,10.0,17.0,1.0
6,54,4.0553789138793945,4.119999885559082,2.4040799140930176,4.0,7.0,13.0,1.0
6,55,4.151844024658203,4.190999984741211,2.648116111755371,4.0,7.0,13.010000228881836,1.0
6,56,4.164164066314697,4.184000015258789,2.5690746307373047,4.0,8.0,13.0,1.0
6,57,4.75840950012207,4.724999904632568,2.6771953105926514,4.0,8.0,14.0,1.0
6,58,3.5718348026275635,3.5889999866485596,2.17441463470459,3.0,6.0,11.0,1.0
6,59,4.67966890335083,4.730999946594238,2.87030291557312,4.0,9.0,14.0,1.0
6,60,3.620638608932495,3.6570000648498535,2.3033347129821777,3.0,7.0,12.0,1.0
6,61,4.5765767097473145,4.74399995803833,2.7419817447662354,4.0,9.0,13.010000228881836,1.0
6,62,3.652543783187866,3.7730000019073486,2.1103248596191406,3.0,7.0,10.010000228881836,1.0
6,63,4.185794353485107,4.311999797821045,2.6261484622955322,4.0,8.0,13.0,1.0
6,64,1.6332917213439941,1.6410000324249268,0.7239605784416199,2.0,3.0,4.0,1.0
7,0,41.42213439941406,41.09299850463867,26.624956130981445,35.0,78.0,127.01000213623047,1.0
7,1,28.780879974365234,29.638999938964844,19.940980911254883,25.0,56.0,92.0,1.0
7,2,18.941768646240234,18.777000427246094,16.48858070373535,15.0,39.0,83.01000213623047,1.0
7,3,16.60986328125,16.400999069213867,13.905472755432129,13.0,35.0,64.01000213623047,1.0
7,4,8.84508228302002,8.668999671936035,7.513550758361816,6.0,19.0,36.0099983215332,1.0
7,5,7.669946670532227,7.699999809265137,6.671281814575195,6.0,17.0,31.010000228881836,1.0
7,6,4.731029510498047,4.908999919891357,4.659261703491211,3.0,11.0,22.010000228881836,1.0
7,8,3.454002857208252,3.4489998817443848,2.9623301029205322,2.0,7.0,14.0,1.0
7,9,5.185041904449463,5.479000091552734,4.762725830078125,4.0,12.0,22.010000228881836,1.0
7,10,3.2735767364501953,3.2730000019073486,2.7328503131866455,2.0,7.0,13.0,1.0
7,11,4.60256814956665,4.458000183105469,3.94718074798584,3.0,10.0,18.010000228881836,1.0
7,12,3.43217396736145,3.313999891281128,2.7286269664764404,2.0,7.0,13.0,1.0
7,13,4.541134357452393,4.500999927520752,3.78364896774292,3.0,10.0,17.010000228881836,1.0
7,14,3.7637033462524414,3.677000045776367,2.831725835800171,3.0,7.0,15.0,1.0
7,15,4.142980575561523,4.163000106811523,3.126088857650757,3.0,8.0,15.0,1.0
7,16,4.368785381317139,4.25,3.14666485786438,3.0,8.0,15.010000228881836,1.0
7,17,5.7638068199157715,6.1579999923706055,4.853353023529053,5.0,12.0,23.0,1.0
7,18,4.9608049392700195,4.89300012588501,3.55155611038208,4.0,10.0,17.010000228881836,1.0
7,19,6.745150089263916,6.609000205993652,5.084891319274902,5.0,13.0,24.0,1.0
7,20,4.981769561767578,5.201000213623047,3.7622597217559814,4.0,10.0,18.0,1.0
7,21,6.412700176239014,6.427000045776367,4.8158769607543945,5.0,13.0,22.0,1.0
7,22,5.545132160186768,5.447000026702881,4.011631965637207,4.0,11.0,20.0,1.0
7,23,4.906087398529053,5.257999897003174,3.872652292251587,4.0,10.0,19.010000228881836,1.0
7,24,4.952869415283203,4.89900016784668,3.392756700515747,4.0,9.0,16.010000228881836,1.0
7,25,6.181858539581299,6.177999973297119,4.719991207122803,5.0,12.0,22.0,1.0
7,26,4.2320380210876465,4.426000118255615,2.8966400623321533,4.0,8.0,13.010000228881836,1.0
7,27,5.700465679168701,5.642000198364258,4.070115089416504,5.0,11.0,20.010000228881836,1.0
7,28,4.04917049407959,4.001999855041504,2.749908447265625,3.0,7.0,13.0,1.0
7,29,5.569376468658447,5.571000099182129,3.8292243480682373,5.0,11.0,19.0,1.0
7,30,4.685290813446045,4.836999893188477,3.758514642715454,4.0,10.0,18.010000228881836,1.0
7,31,3.829850673675537,3.8459999561309814,2.6963465213775635,3.0,7.0,13.0,1.0
7,32,4.786892414093018,4.900000095367432,3.561460494995117,4.0,10.0,17.010000228881836,1.0
7,33,5.770465850830078,5.935999870300293,4.571640968322754,5.0,12.100000381469727,20.0,1.0
7,34,3.642970561981201,3.5999999046325684,2.376131296157837,3.0,7.0,12.0,1.0
7,35,5.121852397918701,5.236000061035156,3.749173879623413,4.0,10.0,17.0,1.0
7,36,3.7054030895233154,3.736999988555908,2.8237972259521484,3.0,7.0,14.0,1.0
7,37,5.146180629730225,5.0269999504089355,3.5570030212402344,4.0,10.0,18.0,1.0
7,38,4.235819339752197,4.304999828338623,3.14005970954895,4.0,8.0,15.010000228881836,1.0
7,39,4.192529201507568,4.140999794006348,3.1181914806365967,3.0,8.0,16.0,1.0
7,40,4.216896057128906,4.3470001220703125,3.0958988666534424,3.0,9.0,15.0,1.0
7,41,5.921891689300537,5.940000057220459,4.672515392303467,4.0,12.0,22.0,1.0
7,42,3.801999807357788,3.8380000591278076,2.7956674098968506,3.0,8.0,13.0,1.0
7,43,5.193021297454834,5.495999813079834,3.769082546234131,4.0,11.0,19.0,1.0
7,44,3.9580304622650146,3.878999948501587,2.5815420150756836,3.0,7.0,13.010000228881836,1.0
7,45,5.719090461730957,5.730000019073486,4.191073894500732,5.0,11.0,20.020000457763672,1.0
7,46,4.403506755828857,4.64300012588501,3.4833247661590576,4.0,9.0,18.0,1.0
7,47,4.421357154846191,4.447000026702881,3.0461764335632324,4.0,8.0,15.010000228881836,1.0
7,48,4.430448532104492,4.372000217437744,2.7483842372894287,4.0,8.0,14.0,1.0
7,49,5.326192855834961,5.364999771118164,3.4429311752319336,5.0,10.0,18.0,1.0
7,50,3.897155284881592,3.7860000133514404,2.46742844581604,3.0,7.0,11.010000228881836,1.0
7,51,5.30642032623291,5.389999866485596,3.457730531692505,5.0,10.0,17.0,1.0
7,52,4.317305088043213,4.4079999923706055,2.9191668033599854,4.0,8.0,14.020000457763672,1.0
7,53,5.528918266296387,5.484000205993652,3.2698233127593994,5.0,10.0,17.010000228881836,1.0
7,54,4.040666103363037,4.004000186920166,2.4734559059143066,3.0,7.0,13.0,1.0
7,55,4.123420238494873,4.136000156402588,2.651698350906372,3.0,7.099999904632568,14.0,1.0
7,56,4.115193843841553,4.13700008392334,2.5593419075012207,3.0,7.0,12.010000228881836,1.0
7,57,4.738653182983398,4.757999897003174,2.730098009109497,4.0,8.100000381469727,13.0,1.0
7,58,3.554971218109131,3.4800000190734863,2.0565989017486572,3.0,6.0,10.010000228881836,1.0
7,59,4.718796253204346,4.670000076293945,2.764977216720581,4.0,8.0,15.0,1.0
7,60,3.6153132915496826,3.625,2.1289374828338623,3.0,6.0,11.0,1.0
7,61,4.538583278656006,4.723999977111816,2.76474666595459,4.0,8.0,14.0,1.0
7,62,3.6540141105651855,3.630000114440918,1.8245820999145508,3.0,6.0,10.0,1.0
7,63,4.281686305999756,4.453999996185303,2.504772186279297,4.0,8.0,12.010000228881836,1.0
7,64,1.638250708580017,1.625,0.714405357837677,2.0,3.0,4.0,1.0
8,0,41.474063873291016,40.62799835205078,28.69243049621582,34.0,77.0,137.05999755859375,1.0
8,1,28.83403205871582,29.565000534057617,20.498676300048828,25.0,57.0,99.0,1.0
8,2,18.99506378173828,19.597999572753906,16.413480758666992,15.0,42.0,77.01000213623047,1.0
8,3,16.826570510864258,16.35099983215332,13.367715835571289,13.0,35.0,61.0099983215332,1.0
8,4,9.318007469177246,9.29699993133545,8.162156105041504,7.0,19.0,41.0099983215332,1.0
8,5,7.960458755493164,8.085000038146973,7.264005661010742,6.0,17.0,34.0,1.0
8,6,6.005814075469971,5.809000015258789,4.736720561981201,4.0,12.0,23.020000457763672,1.0
8,7,4.1749725341796875,4.0320000648498535,3.6827948093414307,3.0,9.0,20.0,1.0
8,9,4.441303253173828,4.311999797821045,4.115417003631592,3.0,10.0,18.010000228881836,1.0
8,10,3.199993848800659,3.124000072479248,2.6390573978424072,2.0,6.0,14.0,1.0
8,11,4.61707878112793,4.793000221252441,3.9882516860961914,4.0,10.0,18.010000228881836,1.0
8,12,3.237428903579712,3.2190001010894775,2.577409505844116,2.0,7.0,12.0,1.0
8,13,4.4340596199035645,4.460000038146973,3.761701822280884,3.0,10.0,16.0,1.0
8,14,3.6760003566741943,3.6740000247955322,2.8035199642181396,3.0,7.0,14.0,1.0
8,15,4.024649620056152,4.063000202178955,3.2411465644836426,3.0,8.0,16.0,1.0
8,16,4.122523307800293,4.252999782562256,3.4407832622528076,3.0,9.0,16.010000228881836,1.0
8,17,5.645205020904541,5.579999923706055,4.295300006866455,4.0,12.0,19.010000228881836,1.0
8,18,4.85582160949707,4.873000144958496,3.6231024265289307,4.0,9.0,17.010000228881836,1.0
8,19,6.7335124015808105,6.84499979019165,5.1461615562438965,6.0,14.0,23.0,1.0
8,20,5.031219482421875,5.140999794006348,3.687969446182251,4.0,10.0,19.0,1.0
8,21,6.4271392822265625,6.382999897003174,4.799407482147217,5.0,13.0,22.0,1.0
8,22,5.47759485244751,5.546000003814697,4.088506698608398,4.0,11.0,19.0,1.0
8,23,4.87236213684082,4.96999979019165,3.7599334716796875,4.0,10.0,18.0,1.0
8,24,4.989723205566406,4.875,3.6134989261627197,4.0,9.0,18.010000228881836,1.0
8,25,6.174937725067139,6.383999824523926,5.137756824493408,5.0,13.0,25.0,1.0
8,26,4.25870943069458,4.511000156402588,3.034778118133545,4.0,8.0,16.0,1.0
8,27,5.682419776916504,5.622000217437744,4.256655693054199,4.0,11.0,20.0,1.0
8,28,3.9742789268493652,3.9179999828338623,2.56384015083313,3.0,7.0,12.0,1.0
8,29,5.558418273925781,5.53000020980835,3.7856438159942627,4.0,11.0,18.0,1.0
8,30,4.636623382568359,4.77400016784668,3.6206247806549072,4.0,10.0,17.0,1.0
8,31,3.8259899616241455,3.674999952316284,2.3523125648498535,3.0,7.0,11.0,1.0
8,32,4.752355098724365,4.807000160217285,3.6038522720336914,4.0,9.100000381469727,17.0,1.0
8,33,5.736307144165039,5.565000057220459,4.351065635681152,4.0,11.0,21.010000228881836,1.0
8,34,3.621349811553955,3.4709999561309814,2.1824662685394287,3.0,7.0,10.0,1.0
8,35,5.126861572265625,5.120999813079834,3.724024534225464,4.0,10.0,17.0,1.0
8,36,3.8450427055358887,3.8329999446868896,2.824023723602295,3.0,7.0,15.0,1.0
8,37,5.221489906311035,5.394999980926514,3.813262939453125,5.0,10.100000381469727,17.010000228881836,1.0
8,38,4.285399913787842,4.251999855041504,2.998415470123291,3.0,8.0,14.010000228881836,1.0
8,39,4.209061622619629,4.375999927520752,3.3031234741210938,3.0,8.0,15.010000228881836,1.0
8,40,4.229423522949219,4.298999786376953,2.9959301948547363,4.0,8.0,15.0,1.0
8,41,5.8024163246154785,5.689000129699707,4.354340076446533,4.0,12.0,21.0,1.0
8,42,3.853055238723755,3.867000102996826,2.804872751235962,3.0,7.0,14.010000228881836,1.0
8,43,5.191933631896973,5.15500020980835,3.730546236038208,4.0,10.0,18.0,1.0
8,44,3.8787453174591064,3.861999988555908,2.72377610206604,3.0,7.0,13.0,1.0
8,45,5.626082897186279,5.689000129699707,4.39548397064209,4.0,11.0,21.0,1.0
8,46,4.367750644683838,4.335999965667725,2.965653896331787,4.0,8.0,14.010000228881836,1.0
8,47,4.339595794677734,4.275000095367432,2.929398536682129,4.0,8.0,15.0,1.0
8,48,4.344934940338135,4.447999954223633,2.9808216094970703,4.0,8.0,15.010000228881836,1.0
8,49,5.290507793426514,5.353000164031982,3.4980552196502686,5.0,10.0,18.0,1.0
8,50,3.9189212322235107,3.9739999771118164,2.5371880531311035,3.0,7.0,12.010000228881836,1.0
8,51,5.332462787628174,5.165999889373779,3.1727659702301025,4.0,9.0,16.010000228881836,1.0
8,52,4.354355812072754,4.322000026702881,2.8869216442108154,4.0,8.0,15.0,1.0
8,53,5.506115436553955,5.557000160217285,3.654689073562622,5.0,11.0,17.0,1.0
8,54,3.9761409759521484,3.9809999465942383,2.335516929626465,3.0,7.0,12.0,1.0
8,55,4.060439586639404,4.110000133514404,2.5895752906799316,3.0,7.0,13.0,1.0
8,56,4.0594000816345215,4.051000118255615,2.429485321044922,3.0,7.0,13.0,1.0
8,57,4.71579122543335,4.723999977111816,2.654020309448242,4.0,8.0,14.0,1.0
8,58,3.5671918392181396,3.5959999561309814,2.264240264892578,3.0,6.0,12.0,1.0
8,59,4.684132099151611,4.7820000648498535,3.1856672763824463,4.0,9.0,17.0,1.0
8,60,3.595259666442871,3.571000099182129,2.250546455383301,3.0,6.0,12.0,1.0
8,61,4.620046138763428,4.553999900817871,2.868638038635254,4.0,8.0,15.0,1.0
8,62,3.697148084640503,3.634999990463257,2.0503108501434326,3.0,6.0,11.0,1.0
8,63,4.245885848999023,4.24399995803833,2.6744091510772705,4.0,7.099999904632568,14.010000228881836,1.0
8,64,1.6061443090438843,1.590999960899353,0.6940597891807556,1.0,2.0,4.0,1.0
9,0,40.96587371826172,40.63199996948242,27.329042434692383,33.0,76.0,127.01000213623047,1.0
9,1,28.323043823242188,27.591999053955078,19.449615478515625,23.0,53.0,86.01000213623047,1.0
9,2,18.4838924407959,18.511999130249023,16.527185440063477,14.0,39.0,74.04000091552734,1.0
9,3,16.59414291381836,16.500999450683594,13.480059623718262,12.0,35.0,60.0099983215332,1.0
9,4,8.355774879455566,7.881999969482422,6.983271598815918,6.0,17.0,31.0,1.0
9,5,7.925031661987305,8.052000045776367,6.992660045623779,6.0,17.0,33.0,1.0
9,6,5.956271171569824,5.750999927520752,5.007694244384766,4.0,12.0,24.0,1.0
9,7,4.247363567352295,4.498000144958496,4.2218475341796875,3.0,10.0,21.0,1.0
9,8,3.050851821899414,2.989000082015991,2.9984793663024902,2.0,7.0,14.0,1.0
9,10,2.6839263439178467,2.687999963760376,2.4764199256896973,2.0,6.0,12.0,1.0
9,11,4.378479957580566,4.5329999923706055,3.8211140632629395,3.0,10.0,18.0,1.0
9,12,3.2464752197265625,3.119999885559082,2.5372424125671387,2.0,7.0,13.0,1.0
9,13,4.337192058563232,4.336999893188477,3.8305914402008057,3.0,9.0,18.010000228881836,1.0
9,14,3.444849967956543,3.3469998836517334,2.671065330505371,2.0,7.0,13.0,1.0
9,15,3.9489848613739014,3.927000045776367,2.9745032787323,3.0,8.0,14.0,1.0
9,16,4.141014099121094,4.0920000076293945,3.3294947147369385,3.0,9.0,16.0,1.0
9,17,5.5402021408081055,5.730999946594238,4.748330116271973,4.0,12.0,22.010000228881836,1.0
9,18,4.580073356628418,4.519999980926514,3.6534366607666016,4.0,9.0,18.0,1.0
9,19,6.434153079986572,6.642000198364258,5.35087251663208,5.0,14.0,24.010000228881836,1.0
9,20,4.933133125305176,5.073999881744385,3.671855926513672,4.0,10.0,18.0,1.0
9,21,6.4085588455200195,6.1570000648498535,4.682558059692383,5.0,12.0,23.010000228881836,1.0
9,22,5.449654579162598,5.548999786376953,4.213501930236816,4.0,11.0,20.0,1.0
9,23,4.8046770095825195,4.7270002365112305,3.5049209594726562,4.0,9.0,17.0,1.0
9,24,4.849599361419678,4.9029998779296875,3.844423532485962,4.0,9.0,19.0,1.0
9,25,6.1355671882629395,6.293000221252441,4.8792572021484375,5.0,12.0,23.020000457763672,1.0
